Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,is_Fraud,hour
62059.0,-1.64440309669641,3.1298519330804,-2.57697682172296,3.41557336328899,-0.448525407316687,-1.24189285626533,-1.9916521878557,1.00266488963021,-2.8090712430123,-4.15369240632128,1.39818511854919,-5.65326970240352,-1.23369413839885,-6.332512814541,0.458714800173025,-1.98360960777769,-4.92916202340023,-1.03848208531443,-0.133819199948815,0.290186829391141,0.417762091477206,-0.648575871519649,-0.318617393380036,-0.680412931832076,0.389868676205949,0.0557502963989842,0.394681955439504,0.298820725838569,8.85,1,17
128345.0,-0.498238900288177,0.733376037231625,0.104064612650228,-0.102893183174032,1.25471704210322,-0.657797378184463,0.772820971797656,-0.329894685564529,-0.376735790597006,-0.21067100856703,-0.686995784097567,0.435749685192533,1.26727390089384,0.16733332792696,0.953543327375527,-0.747988853797334,-0.272051131119203,0.0608828530194476,0.784187839164643,-0.0222650691751293,0.374261866479167,1.19994537267508,-0.339093672136974,0.696263632438913,-0.199274496387116,-0.0622335750590126,-0.0548123242671834,0.243619447533015,6.0,0,11
70270.0,-1.51251575792702,1.13313858781029,-1.60105247993576,2.81340096831714,-2.66450340578315,-0.310371093924795,-1.52089516380539,0.852995775116439,-1.49649450564954,-4.05629261571005,1.55375586796783,-2.74355135914945,1.50454067059684,-5.42878849870488,-0.0160171233729703,-3.72718761269833,-3.94629958919926,-1.68028644319238,2.30361261010114,1.24958556268985,0.729827756052255,0.48528591471162,0.567005413227757,0.323585691602658,0.0408708540928058,0.825813553299941,0.41448227186994,0.267265082454707,425.12,1,19
51641.0,1.23186012550917,0.231916285684608,0.641771766986276,0.702541132683246,-0.665471693009268,-1.18531770346473,0.0551478062227848,-0.212737268451192,0.0610612396503185,-0.0599305656204977,0.0329944737416094,0.341207587438572,0.0023811803444811,0.310459569888031,1.03635648599223,0.219800094135281,-0.289440922163898,-0.617063096585074,-0.24128361477373,-0.114764534489799,-0.237252799241588,-0.70658697446939,0.177585818654471,0.699547858725049,0.164174362709408,0.0748947216667949,-0.0308109030212754,0.0222545880499768,6.0,0,14
117169.0,-0.5572135733594,1.53278772220783,-0.166404535289525,0.287632984109642,1.65792652942814,-0.521130680555019,1.90766398472254,-0.51086580497791,-0.587354829811678,-0.8849781781661,-0.679484221896206,-0.617507357006891,-0.50674889869542,-1.41149727259683,-0.53004574529474,-0.263922847431043,0.809594748371569,0.16466962068033,-0.472966467220927,-0.100596430138205,-0.103958690970431,-0.118564995319325,-0.644774615561561,0.478225624464598,1.33966518360916,-0.440805376010884,-0.473676506370123,-0.283758225807455,48.81,0,8
128274.0,-0.454680783235944,1.32453058436883,-1.43867855600933,-1.43229882183833,1.36526543365569,-0.839858769992669,1.36618846190733,-0.0064960764972135,-0.295535280602979,0.0085300839058447,-0.25700047958265,-0.118655496767129,-1.0038995434397,1.06923304737414,-0.660175673618877,-0.172727464366794,-0.862611714658162,0.454462151715534,0.444582736988916,-0.0125280289022658,0.185357195517118,0.798453218884955,-0.353713585149149,-1.06962904987835,-0.19846783459224,0.119014091617618,0.206933706170507,0.0183693811004667,2.93,0,11
58822.0,-4.38422089880268,3.26466481012305,-3.07715801666012,3.40359359659281,-1.93807528041028,-1.2210812776781,-3.3103166090276,-1.11197501012863,-1.97759328056305,-3.28820356526528,2.88609147657536,-6.84897793447677,-1.02923459062256,-7.46010298330266,0.0559060176229105,-4.33478342671028,-9.87456039324105,-3.54190332932228,-0.531558760456647,-0.141533268810834,2.07638272101207,-0.990302787008607,-0.330358452316133,0.158377625833497,0.0063514462492984,-0.493860013315231,-1.53765237842389,-0.994022490842227,60.99,1,16
117301.0,2.13632935638991,0.0002368682447941,-1.47761541084709,0.161800817056629,0.458913828838436,-0.593401280928543,0.235638541959915,-0.329683923309877,0.449529240866567,0.0431620591334871,-1.48695577500073,0.668959649549939,1.32421700491943,-0.0014982024458692,-0.0022738513685377,0.147368787325598,-0.72755717436678,-0.662782469408404,0.530619300322334,-0.121681557831426,-0.345223192224145,-0.802211557572102,0.198795159547159,-0.974153232055258,-0.123177888512389,0.256783207953613,-0.06504469124193,-0.0681654206428404,2.38,0,8
56679.0,-0.399756082467537,0.967112547919283,1.23648507238602,-0.340541180614678,0.379016654193606,-0.0980698535137852,0.58765515039907,0.135825683509603,-0.591441515881135,-0.141989560444139,0.551208610332607,0.338491570765142,0.0405168188564738,0.299427046070346,0.213688572049935,0.638718977179123,-0.94171076216916,0.419596272665917,0.614894931128146,0.134928193295115,-0.230321407042292,-0.638698439926322,-0.132267312672276,-0.517816275808706,-0.114918158417171,0.105160296019628,0.259521144114463,0.102425014442034,6.0,0,15
102625.0,-4.22122078925031,2.87112058054735,-5.8887158872207,6.89095207502484,-3.40489435037622,-1.15439396843915,-7.73992801001653,2.85136330092288,-2.50756869395709,-5.11072764247853,5.35088988417692,-9.29980722738699,2.79314035729228,-6.10655192524523,-2.10694702580884,-6.25062921491661,-13.5663252216994,-4.19278019670633,0.510570181831806,-0.227881506131312,1.62059124560534,1.56794700869044,-0.578007459600926,-0.0590448081819941,-1.82916881940751,-0.0724287202294822,0.136734308772186,-0.599847542493268,10.14,1,4
50706.0,-8.46184470133154,6.86619841481805,-11.8382692206767,4.19421096699453,-6.92309709702798,-3.22114664850055,-7.55349651116055,6.015618186942,-2.4661434402463,-6.24624318477127,2.94398521977131,-6.51238933713471,-0.698175946764313,-7.54364593187217,0.92645528395257,-4.3302948063467,-7.33969796421674,-2.55090085394741,0.645904895509124,0.814710155897088,0.918244480856236,-0.715366336614015,0.210747336284603,-0.0602114737129364,0.509534595479059,-0.257283692851139,1.17002651560613,0.229300914797861,133.63,1,14
84204.0,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,684.57,1,23
70828.0,0.196706751987779,1.18975728641634,0.704882217511495,2.89138777331251,0.0455553693851548,1.24573045976205,-1.19871420021049,-2.42161641083942,-1.23208864617238,0.324238886093679,-1.27393508028395,-0.868686295319925,-1.18194465496857,1.0275841718551,1.68813234484864,0.256215978185418,0.120608339589106,-0.0523460171330233,0.329826631850516,0.646616407050903,-1.32813178943378,0.189310618105111,-0.005524183595721,-0.814707739467747,0.400924279960331,0.286281378755055,0.135214945600326,0.257314769060283,1.02,1,19
131980.0,0.193564399506146,1.07112890795798,-0.662140912686408,-0.702100803290356,1.29192971946937,-0.449573540494008,1.00676592524401,-0.108438350012679,-0.107417057391769,-0.853167166712696,-1.15764868804293,0.0342636995720605,0.812527549203459,-1.1941033245968,-0.267360581954495,0.489790532669141,0.0889597652168655,-0.0876135339371314,0.0131306773605924,0.0834386517073264,-0.376974980312596,-0.898563455178487,0.005322071297044,-0.0524719632929806,-0.310466104356632,0.150441985431975,0.226171212061251,0.0791968093408143,3.59,0,12
52490.0,1.17702401359083,-1.60453339627311,0.11789186608386,-1.25901735117685,-1.51767278641207,-0.346966905742164,-0.810670897347349,-0.0718794985822694,-1.84851449032413,1.46407938532546,0.631460646729427,-0.417727614196479,-0.157589017619659,-0.145800212298246,-0.830704411487918,-0.434720421769248,0.464886423968081,0.354149751463847,0.420691077611374,-0.0287266022556286,-0.22839989258848,-0.597822949523012,-0.137763069031552,-0.0129179818935797,0.364555477380588,-0.265256711649864,-0.0066299485688486,0.0320623988950414,234.81,0,14
13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,-6.83783453880068,3.12692935212663,1.19144396640797,2.00288287701632,0.351102064721284,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.583172486219188,1.34,1,3
109353.0,2.07225969065828,-0.209248896378292,-0.590501878027113,0.308699141116759,-0.18619285960902,-0.21618695672727,-0.595684184674622,-0.0862318759085603,2.77071850728104,-0.577382240523192,-0.803027455294295,-2.66041416642149,1.31662657027905,1.56371409469498,0.46827905369001,0.52268107302104,-0.268339828881383,0.696611144002369,0.0452922333481171,-0.292023853781143,-0.343624837544349,-0.627053007941252,0.243175141592732,-1.14014224562718,-0.271975521749022,-0.898388733480028,0.02726053789667,-0.0449458734502733,2.83,0,6
72327.0,-4.19873460983989,0.194120636801706,-3.91758567828042,3.92074784640417,-1.87548574659158,-2.11893292738694,-3.61444510993627,1.68788446543007,-2.18987113590881,-4.68423332514029,4.37690666362302,-5.00744082816051,-1.30474507803596,-6.19247526385522,1.00240426741391,-3.31693430074553,-6.18883415213498,-1.04041264854272,1.23304434947994,1.0033504305956,0.801312235949018,-0.183000576489906,-0.440386862411508,0.292539411877521,-0.144967421927777,-0.251743981877142,1.24941367428483,-0.131524643545312,319.27,1,20
93742.0,-3.29112509261551,4.4011941515981,-8.39421162258901,4.45357956949695,-4.79005451824953,-4.24018208232724,-9.21900099642753,1.97402995723142,-2.91294270907847,-13.540168238225,9.41303953977606,-18.0475965708216,-0.728186553999085,-15.3930448312636,0.3494850489774,-13.30388757707,-21.2979057823155,-7.26231079476482,2.27422550991903,1.4908691418867,2.10234346771868,0.597370314627801,-0.328086184026121,0.445752402449364,0.585280580866405,-0.399005421878678,2.11600444233121,1.05074380386505,1.34,1,2
42436.0,1.25865652426783,0.421016212653791,0.325437410319254,0.684258971854866,-0.29252940072377,-1.05278623795983,0.145228235362306,-0.253566617437066,-0.100521483010132,-0.308072242271983,0.0839636244243427,0.702540661892853,1.10482053431357,-0.46264793260787,0.997369281779672,0.437118661939922,-0.055465127408808,-0.407289738445994,-0.204126672031139,-0.026262483848173,-0.278028523056854,-0.757416572618899,0.119613428728405,0.36939283250398,0.246145163255095,0.091552539751026,-0.0171564730116482,0.0325567613969777,1.19,0,11
109298.0,-1.00061051985933,3.34685000184439,-5.53449117133595,6.83580203854396,-0.299803293657807,0.0959512989990878,-2.44041927394713,1.28630119597073,-2.7664382829404,-4.45800770078481,4.69653339192897,-8.76211333956078,0.985826601093264,-7.32027202211023,-1.06384045772504,-3.37112471078725,-4.25115786762875,-0.43005729986925,1.80401333906519,1.18981379228675,0.439756764345897,-0.694099203587273,0.299660329499667,-0.657600627722995,0.101647558980344,0.430457439169415,0.824685450418745,0.326952273050223,248.74,1,6
41273.0,-11.6822148930584,6.33288209288301,-13.2971092469499,7.69077191542072,-10.8898905208867,-2.79236003834138,-12.5617825809497,7.28712220991134,-7.57032240879292,-12.8357376825339,5.80470785195987,-12.15623949431,1.18498466280471,-10.4686770874209,-0.41674319706657,-10.999792348619,-22.6088681905866,-9.49874592104677,2.10273540686125,-1.00931993766307,2.13345628394787,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.349023768265454,-0.428922796793546,-0.694935387398427,-0.818970428930229,231.29,1,11
51112.0,-9.84877583247984,7.36554648639464,-12.8985382309124,4.27332307326376,-7.61199101126967,-3.4270452374345,-8.35080815251842,6.86360392236365,-2.3875673251028,-6.06578236274727,2.70785640511515,-6.13603446645473,-0.545976095807375,-7.02898027290706,0.916068574603162,-4.09288449351717,-7.01462170672071,-2.5309672589153,0.554027499068527,0.832398066019608,0.931958309450931,-0.87446736131737,-0.192639469446569,-0.0354260265633338,0.538665050436448,-0.263933516556866,1.13409509350836,0.225973163975667,133.63,1,14
40762.0,1.24192235943899,-0.71829964840848,-0.134918876696178,-0.785760573844753,-0.749987428340379,-0.78855387791986,-0.225881622856738,-0.111880584438581,-1.12744828555914,0.800035631157732,1.04246453378868,-0.609604446508814,-1.17271351209294,0.514842696353857,-0.0113704612658164,1.29838565007647,0.0694084368660124,-1.13916992203047,1.19269450799567,0.180818850018848,-0.136509033747279,-0.826678139125889,0.0147425627681035,-0.0517672016894649,0.286577937054628,-0.531853453040793,-0.0453272855801333,0.0131666545061792,132.3,0,11
110552.0,-2.45036662540267,2.10772866087808,-5.14066303982343,1.41130357398271,-1.69077950338918,-0.736427202926685,-3.65794634761755,1.94490590423047,-0.788387529063343,-5.62467713431414,3.51964234486905,-7.221590004268,1.20172802326675,-3.8114281425371,-1.70142802210083,-3.57140837935336,-7.31140729142311,-1.75435460658485,0.795448867520342,-0.130438203342561,0.800538093373868,0.364616671021501,0.233607611774679,-0.282077578211224,-0.320310972669244,0.49291998915127,0.35997644954193,-0.115471009476069,107.21,1,6
74151.0,-6.10135586547944,4.66012342577884,-2.0969964208693,-1.45419639728025,-3.32927716526407,-1.92190845624892,-2.03075783539152,3.09491300672524,0.853231925378981,1.26635904145657,-0.67810319452635,1.89691468482393,1.26891688302742,1.28041351812741,0.286183946443293,1.06274334208064,0.597349815547867,-0.547700939388931,-1.25291004524524,0.611534388212427,-0.0626011301666625,-0.333961011536399,0.480370593070251,0.930926439138076,0.321386590829008,0.695458399628794,-0.0120174887463727,0.118746641837868,5.13,0,20
94952.0,0.842025258809961,-0.365518405631879,-2.46406333105633,4.82088596439253,0.775505434320733,-0.614784604613805,1.36802439952459,-0.526261741999926,-0.121356446796038,-0.357616193093852,0.637766685379952,-2.81888227036892,2.36059541417279,-1.10869894034456,-1.44995109474769,1.57373987380152,2.20265154365361,0.800471466568041,-2.10358290329291,0.944915098074741,-0.110621878759425,-1.25780002613606,-0.324418362936717,-0.420020001036393,-0.219501077925226,-0.268872635957687,-0.144582319033867,0.104464060190998,763.73,1,2
49805.0,1.1851282293285,0.220677231457992,0.152752288665431,0.455521111159519,0.0137221929265213,-0.0926475641011534,-0.10714409181788,0.111644024979019,-0.18278983979289,-0.154346538057416,1.53052814705292,0.808877804392687,0.0074064198736277,-0.0470460976561742,0.688887280050886,0.486974924569666,-0.0871474051556581,-0.123515556452897,-0.143580893380157,-0.0932625486129612,-0.229320691425408,-0.67991103295109,0.104168150708564,-0.352881469094171,0.149640623687681,0.127158724062929,-0.0127593860920002,0.0142629820193073,8.01,0,13
65774.0,-0.663213734105789,1.19914094130848,1.45668788426209,-0.0804173669781085,-0.0864258202617248,-0.913007651677936,0.713641064117352,-0.0713809605094346,-0.241147752636638,-0.0118902570647651,-0.337075040106011,0.0924590973593517,0.285014540901623,0.0219946293409407,0.838071249970581,0.168707720941181,-0.418506072622919,-0.396846511142707,-0.0164252045412186,0.246264153460485,-0.254638207851735,-0.598495486539719,-0.0066213003308909,0.363829714094535,-0.131162204405152,0.0753337346927303,0.371379318439534,0.188412559353016,10.68,0,18
40892.0,-2.14051149219032,4.10487145129475,-8.99685940156949,4.02839095079544,-5.13135934640223,-4.15356844523859,-9.36009513383968,1.92207487977653,-4.02618037499445,-13.6913151328525,9.09528815249629,-14.1681208819376,-0.140455389751523,-17.6206343516773,1.48274041096936,-13.2568330912778,-21.675483501012,-7.82346881553754,2.9951111673215,1.72557761649372,1.85426666080646,-0.165533725878965,-0.339938978813788,0.296313762529247,1.36422533027428,-0.518995630979066,2.35233346525926,1.13062483533989,1.02,1,11
42883.0,0.870601229461757,-1.28976063182915,-0.30884576446891,-0.595722345669543,-0.687052253439759,-0.298614631476004,-0.0017762838679279,-0.256060689395676,-1.06633663400838,0.449416227790876,-0.285812383629223,-0.104261770575686,1.37914234782656,-0.225484362378649,0.857955750481446,0.828210973224469,0.334813737646432,-1.75259029092732,0.250185992952085,0.700704955934416,0.391737278816327,0.514191562000904,-0.409614868158776,-0.346459612432476,0.557824745535275,-0.0896537440233532,-0.0364741517776214,0.0537935655138034,394.24,0,11
28692.0,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,133.63,1,7
11080.0,-2.12548982597957,5.97355569173344,-11.0347272274446,9.00714687170235,-1.68945053397167,-2.85441528535313,-7.81044074525876,2.03086994595841,-5.90282812214984,-12.8409338181318,12.0189131816199,-17.7691434633638,-0.431035658230095,-19.2143254902614,-0.962464574748091,-10.2666091836641,-15.5033921000669,-5.49492764246329,-0.410480977392724,1.49377464554928,1.6465182926595,-0.278484510810644,-0.664841293974353,-1.16455536944202,1.70179641354046,0.69080561470369,2.11974873337031,1.10893340333617,1.34,1,3
93834.0,-3.7656801220835,5.8907352377921,-10.2022676310229,10.2590359766218,-5.61144841660942,-3.23537557925717,-10.6326834778618,3.27271632618119,-5.26890524285018,-11.1821254546586,8.87947566765026,-18.4311310279993,-0.232822027713119,-15.0216572999306,0.141186252914787,-12.1863624982841,-20.1655673800665,-7.05165135326307,2.50082720798487,1.19413732146866,2.24560593428534,0.546320674537693,0.381853427747185,0.382024544024505,-0.82103649456311,0.394355120127285,1.4129609931535,0.782407053763083,0.01,1,2
50808.0,-9.16978982388629,7.09219680097303,-12.3540368689178,4.24306897383907,-7.1764377547738,-3.38661804868541,-8.05801194656602,6.44290866379074,-2.41298660229065,-6.13490688724113,2.82667122820047,-6.30984277729399,-0.623002385785158,-7.27986921938704,0.924233225976226,-4.21553713481175,-7.17167241498026,-2.55033668458713,0.596364320528384,0.816651661759946,0.926156961108813,-0.817706132334589,-0.150434415715838,-0.039383059739641,0.485639753958673,-0.264324608977439,1.1596904600617,0.232758088392131,133.63,1,14
17220.0,1.18978435670385,0.942289402014327,0.0823341450498769,3.02404970580847,0.412406009418248,-0.214414558479438,0.0535578385040748,-0.110353351082093,0.883797757350066,-0.554223900525873,0.154921008931302,-2.77675657494788,1.6412066261065,-0.45607695680899,-1.24041439240797,0.857322735948866,1.70702446635297,0.526349196477535,-0.865104609842214,-0.143434644974988,-0.502635558485173,-1.04739752764089,-0.0567520238885425,-0.340688404752184,0.541235201259928,-0.0983002868955662,-0.0030411199129353,0.049819020358336,5.06,1,4
125716.0,2.02616578772667,-2.29152915626792,-0.147478331034177,-1.44959599049807,-1.89896780479919,1.00665655087199,-2.16901329591657,0.453904821915657,-0.0446532360351105,1.47224546374696,-0.686148080021195,-0.788024446495296,-1.02399633805634,-0.90635347129932,-1.62526459623384,-0.118765839512773,0.342210224911577,0.978173258941165,0.562603385408823,-0.294278084696178,-0.175752933781634,-0.0958245223323075,0.192217255207726,0.0455916917838436,-0.467921863221617,-0.207929365634051,0.0494792216787172,-0.0271447260878745,144.33,0,10
128994.0,-2.52485781461691,3.55952792608604,-4.65843626315176,-0.280522958294178,0.148759025800718,-2.95660026559362,0.177275693425173,0.195317946255935,0.350727556983228,-1.05344602061992,0.324767223703156,-0.485346668416095,-1.16486239196416,-2.87419291146152,0.304694788164594,1.08643297676534,3.7328414905533,1.49087586831627,-1.27096126885466,-0.0597461006125822,0.686587630984263,-0.255092526985777,0.205405304865672,0.0751319534797114,0.140918305927273,0.0751380467212592,0.103934117615914,-0.12797232955741,1.22,0,11
44638.0,-0.763022699413859,-0.380787547562368,1.15500270129844,-0.850704038797292,-0.163031704056704,-0.894341002135689,0.202867479161305,-0.13957289448426,-1.8318581063747,0.666520422902153,1.50376694138838,-0.0228353181501982,0.297952086858446,0.102670783707628,0.078738098230587,0.909422101043255,0.26194366052701,-1.17157780036266,1.90268406683018,0.248226891910737,-0.0907908291143299,-0.479905568988474,0.447943325039012,0.29815100274847,-0.699148576778933,-0.670651029657408,0.0285722109727966,0.208504931232803,106.71,0,12
41233.0,-10.6457996485752,5.9183066586857,-11.6710425949575,8.80736917876038,-7.97550136587277,-3.58680634405361,-13.6167970541448,6.42816934590602,-7.36845129274034,-12.8881582878915,6.85495311388866,-13.2116950297251,1.03561234332246,-13.7789556397675,1.04044835530024,-11.2903278082585,-20.5780220491922,-7.54782411219534,3.11847976563045,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.354253781525514,0.273328726801416,-0.152908080809092,0.0,1,11
30797.0,-1.09606861706651,0.830896843492533,0.631920334403723,0.28861095658896,1.47029260916067,1.30185262958605,1.03654983793734,-0.0740461560142379,-0.16027846044428,0.139771916400839,2.49011591405421,-0.0667702893039566,-1.52832402664598,-0.82404821894778,1.32767223495982,-1.0116379265446,1.27551800468991,-1.05893043788492,-1.5186687866472,-0.368652333133285,0.0579322432938489,0.53558326695438,-0.117163086050044,-1.13805370320964,-0.194139057493114,-0.399296872002681,-0.865766261687637,-0.359668672472468,62.96,0,8
